ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
CC	GO:0099240	intrinsic component of synaptic membrane	86	0.814085241638118	1.34313489969242	0.00130199739600521	0.0424692758861905	0.0369970719635338	1210	tags=41%, list=10%, signal=37%	ENSG00000099250/ENSG00000118946/ENSG00000136099/ENSG00000105143/ENSG00000178568/ENSG00000184144/ENSG00000171385/ENSG00000114646/ENSG00000011347/ENSG00000177272/ENSG00000183023/ENSG00000139182/ENSG00000136531/ENSG00000158258/ENSG00000178235/ENSG00000140538/ENSG00000125848/ENSG00000118432/ENSG00000135333/ENSG00000125266/ENSG00000164082/ENSG00000116106/ENSG00000110436/ENSG00000133216/ENSG00000162706/ENSG00000163686/ENSG00000160716/ENSG00000146006/ENSG00000155511/ENSG00000179915/ENSG00000177707/ENSG00000110400/ENSG00000196358/ENSG00000130821/ENSG00000128594
BP	GO:0008015	blood circulation	220	0.746946672786603	1.2371028158304	0.00134199731600537	0.0430051279200924	0.0374638789868794	1438	tags=21%, list=12%, signal=19%	ENSG00000018625/ENSG00000096696/ENSG00000196218/ENSG00000021826/ENSG00000163273/ENSG00000176842/ENSG00000152661/ENSG00000171385/ENSG00000148834/ENSG00000130528/ENSG00000183023/ENSG00000134755/ENSG00000103647/ENSG00000198719/ENSG00000006283/ENSG00000146648/ENSG00000185551/ENSG00000100604/ENSG00000180176/ENSG00000185532/ENSG00000118432/ENSG00000048740/ENSG00000164983/ENSG00000173482/ENSG00000046604/ENSG00000144596/ENSG00000102032/ENSG00000166257/ENSG00000145147/ENSG00000113448/ENSG00000104490/ENSG00000158769/ENSG00000148408/ENSG00000169083/ENSG00000117298/ENSG00000084073/ENSG00000198648/ENSG00000196839/ENSG00000096433/ENSG00000007402/ENSG00000099139/ENSG00000140463/ENSG00000105605/ENSG00000186951/ENSG00000130529/ENSG00000182220/ENSG00000186642
MF	GO:0004714	transmembrane receptor protein tyrosine kinase activity	32	0.893661575942051	1.47066521198925	0.00134613192092825	0.0430051279200924	0.0374638789868794	892	tags=53%, list=8%, signal=49%	ENSG00000044524/ENSG00000068078/ENSG00000066468/ENSG00000099250/ENSG00000178568/ENSG00000146648/ENSG00000182580/ENSG00000140538/ENSG00000135333/ENSG00000037280/ENSG00000148053/ENSG00000116106/ENSG00000133216/ENSG00000127418/ENSG00000171094/ENSG00000113721/ENSG00000142627
BP	GO:0021879	forebrain neuron differentiation	33	0.890820618543888	1.46589700771633	0.00135410020341505	0.0430051279200924	0.0374638789868794	485	tags=39%, list=4%, signal=38%	ENSG00000007372/ENSG00000066468/ENSG00000099250/ENSG00000179348/ENSG00000139352/ENSG00000168505/ENSG00000178568/ENSG00000114315/ENSG00000184144/ENSG00000182968/ENSG00000256463/ENSG00000197921/ENSG00000185008
BP	GO:1901888	regulation of cell junction assembly	61	0.841420895022863	1.38668819575279	0.00136199727600545	0.0430051279200924	0.0374638789868794	492	tags=15%, list=4%, signal=14%	ENSG00000044524/ENSG00000157227/ENSG00000099250/ENSG00000152661/ENSG00000076826/ENSG00000064042/ENSG00000141376/ENSG00000112715/ENSG00000137801
BP	GO:0050808	synapse organization	268	0.735067681033943	1.21843914701916	0.00136399727200546	0.0430051279200924	0.0374638789868794	1242	tags=25%, list=11%, signal=23%	ENSG00000244405/ENSG00000187122/ENSG00000099250/ENSG00000188906/ENSG00000118946/ENSG00000173114/ENSG00000136099/ENSG00000178568/ENSG00000184144/ENSG00000066032/ENSG00000135905/ENSG00000154764/ENSG00000077264/ENSG00000001617/ENSG00000166206/ENSG00000185985/ENSG00000139182/ENSG00000004399/ENSG00000110076/ENSG00000131094/ENSG00000178235/ENSG00000182580/ENSG00000140538/ENSG00000065320/ENSG00000185008/ENSG00000186340/ENSG00000181790/ENSG00000125848/ENSG00000158301/ENSG00000186868/ENSG00000113140/ENSG00000135333/ENSG00000198910/ENSG00000125266/ENSG00000148053/ENSG00000175928/ENSG00000112852/ENSG00000102385/ENSG00000116106/ENSG00000112139/ENSG00000169862/ENSG00000133216/ENSG00000132970/ENSG00000156299/ENSG00000160716/ENSG00000084093/ENSG00000149970/ENSG00000146006/ENSG00000225968/ENSG00000111249/ENSG00000179915/ENSG00000181754/ENSG00000107742/ENSG00000110400/ENSG00000151208/ENSG00000150394/ENSG00000277586/ENSG00000132535/ENSG00000146242/ENSG00000196358/ENSG00000184349/ENSG00000164076/ENSG00000128594/ENSG00000007402/ENSG00000157168/ENSG00000146938
BP	GO:0060349	bone morphogenesis	48	0.860086668383134	1.41632084020385	0.00136399727200546	0.0430051279200924	0.0374638789868794	718	tags=31%, list=6%, signal=29%	ENSG00000164946/ENSG00000204335/ENSG00000068078/ENSG00000066468/ENSG00000157227/ENSG00000163273/ENSG00000162496/ENSG00000153162/ENSG00000138696/ENSG00000163132/ENSG00000120149/ENSG00000077092/ENSG00000162551/ENSG00000139219/ENSG00000145423
BP	GO:0010810	regulation of cell-substrate adhesion	127	0.784003894029419	1.29535447322132	0.00136599726800546	0.0430051279200924	0.0374638789868794	563	tags=14%, list=5%, signal=14%	ENSG00000044524/ENSG00000161638/ENSG00000157227/ENSG00000099250/ENSG00000173376/ENSG00000114646/ENSG00000107104/ENSG00000076826/ENSG00000064042/ENSG00000124126/ENSG00000103647/ENSG00000152377/ENSG00000141376/ENSG00000077942/ENSG00000112715/ENSG00000137801/ENSG00000091986/ENSG00000162493
BP	GO:0007045	cell-substrate adherens junction assembly	63	0.838103986518336	1.38138198338814	0.00140199719600561	0.0436476785583014	0.0380236364045885	492	tags=14%, list=4%, signal=14%	ENSG00000044524/ENSG00000157227/ENSG00000099250/ENSG00000076826/ENSG00000064042/ENSG00000103647/ENSG00000141376/ENSG00000112715/ENSG00000137801
BP	GO:0048041	focal adhesion assembly	63	0.838103986518336	1.38138198338814	0.00140199719600561	0.0436476785583014	0.0380236364045885	492	tags=14%, list=4%, signal=14%	ENSG00000044524/ENSG00000157227/ENSG00000099250/ENSG00000076826/ENSG00000064042/ENSG00000103647/ENSG00000141376/ENSG00000112715/ENSG00000137801
BP	GO:0048588	developmental cell growth	152	0.77076984042817	1.27443817530096	0.00141199717600565	0.0436476785583014	0.0380236364045885	1195	tags=24%, list=10%, signal=22%	ENSG00000187122/ENSG00000170017/ENSG00000099250/ENSG00000167178/ENSG00000143858/ENSG00000130558/ENSG00000132872/ENSG00000163623/ENSG00000001617/ENSG00000176406/ENSG00000130477/ENSG00000184347/ENSG00000082684/ENSG00000221866/ENSG00000179242/ENSG00000140538/ENSG00000112715/ENSG00000065320/ENSG00000124486/ENSG00000125848/ENSG00000186868/ENSG00000135333/ENSG00000198910/ENSG00000143320/ENSG00000067715/ENSG00000162490/ENSG00000154556/ENSG00000145147/ENSG00000156299/ENSG00000079841/ENSG00000108379/ENSG00000100503/ENSG00000115414/ENSG00000083290/ENSG00000087586/ENSG00000169554/ENSG00000184349
BP	GO:0030879	mammary gland development	88	0.810330330634097	1.33702128218774	0.00141399717200566	0.0436476785583014	0.0380236364045885	539	tags=17%, list=5%, signal=16%	ENSG00000244405/ENSG00000213626/ENSG00000115461/ENSG00000066468/ENSG00000152661/ENSG00000120833/ENSG00000178568/ENSG00000070193/ENSG00000163132/ENSG00000120149/ENSG00000171956/ENSG00000112715/ENSG00000065320/ENSG00000110092/ENSG00000074047
BP	GO:1904888	cranial skeletal system development	35	0.885419950412941	1.45708375766925	0.00143407170358518	0.044052455049937	0.0383762570857209	369	tags=17%, list=3%, signal=17%	ENSG00000196092/ENSG00000164946/ENSG00000066468/ENSG00000157227/ENSG00000176842/ENSG00000120149
CC	GO:0098533	ATPase dependent transmembrane transport complex	10	0.965330239645986	1.56870274751259	0.00144659647994857	0.0442225242759156	0.0385244127408626	1	tags=10%, list=0%, signal=10%	ENSG00000018625
BP	GO:0051924	regulation of calcium ion transport	107	0.795429235904151	1.3134898782851	0.00146399707200586	0.0445392955367935	0.0388003677433941	285	tags=8%, list=2%, signal=8%	ENSG00000018625/ENSG00000113739/ENSG00000105997/ENSG00000152661/ENSG00000165912/ENSG00000148834/ENSG00000130528/ENSG00000183023/ENSG00000102466
BP	GO:0007044	cell-substrate junction assembly	71	0.826770298042775	1.36316884148216	0.00151599696800606	0.0459006163327386	0.039986281145544	543	tags=15%, list=5%, signal=15%	ENSG00000044524/ENSG00000161638/ENSG00000157227/ENSG00000099250/ENSG00000076826/ENSG00000064042/ENSG00000103647/ENSG00000141376/ENSG00000112715/ENSG00000137801/ENSG00000079308
BP	GO:0043408	regulation of MAPK cascade	395	0.711673765908325	1.18170540729418	0.00153399693200614	0.0462244408844516	0.040268380616121	1748	tags=24%, list=15%, signal=21%	ENSG00000213626/ENSG00000068078/ENSG00000169071/ENSG00000066468/ENSG00000099250/ENSG00000085276/ENSG00000144476/ENSG00000188906/ENSG00000139318/ENSG00000100234/ENSG00000120875/ENSG00000178568/ENSG00000070193/ENSG00000136158/ENSG00000187678/ENSG00000064309/ENSG00000139946/ENSG00000077264/ENSG00000072133/ENSG00000129946/ENSG00000103154/ENSG00000146648/ENSG00000077942/ENSG00000182621/ENSG00000071575/ENSG00000101134/ENSG00000140538/ENSG00000112715/ENSG00000132256/ENSG00000111432/ENSG00000184216/ENSG00000049130/ENSG00000137764/ENSG00000137801/ENSG00000006432/ENSG00000135333/ENSG00000138080/ENSG00000037280/ENSG00000148053/ENSG00000176170/ENSG00000116106/ENSG00000133216/ENSG00000145423/ENSG00000198121/ENSG00000156299/ENSG00000101871/ENSG00000160691/ENSG00000171094/ENSG00000137642/ENSG00000141753/ENSG00000165795/ENSG00000047579/ENSG00000113721/ENSG00000142627/ENSG00000165617/ENSG00000124588/ENSG00000198961/ENSG00000115414/ENSG00000169083/ENSG00000103034/ENSG00000183856/ENSG00000019582/ENSG00000198648/ENSG00000198053/ENSG00000035862/ENSG00000169554/ENSG00000148400/ENSG00000102678/ENSG00000157168/ENSG00000185386/ENSG00000113645/ENSG00000101255/ENSG00000092421/ENSG00000188064/ENSG00000142733/ENSG00000182220/ENSG00000138623/ENSG00000111846/ENSG00000101843/ENSG00000169860/ENSG00000171132/ENSG00000086991/ENSG00000085511/ENSG00000157404/ENSG00000169220/ENSG00000154310/ENSG00000198369/ENSG00000116285/ENSG00000179094/ENSG00000138193/ENSG00000131653/ENSG00000162545/ENSG00000075213
BP	GO:0033002	muscle cell proliferation	107	0.794605317734909	1.31212934471784	0.00156999686000628	0.0468632063207498	0.0408248405585479	1244	tags=30%, list=11%, signal=27%	ENSG00000145794/ENSG00000115461/ENSG00000066468/ENSG00000163273/ENSG00000152661/ENSG00000178568/ENSG00000181744/ENSG00000115252/ENSG00000197921/ENSG00000125257/ENSG00000082482/ENSG00000170989/ENSG00000146648/ENSG00000185532/ENSG00000184216/ENSG00000137801/ENSG00000118513/ENSG00000124762/ENSG00000109819/ENSG00000157978/ENSG00000087245/ENSG00000111087/ENSG00000165795/ENSG00000113721/ENSG00000124588/ENSG00000103034/ENSG00000168610/ENSG00000143995/ENSG00000148400/ENSG00000102678/ENSG00000008083/ENSG00000185386
BP	GO:0021872	forebrain generation of neurons	42	0.86974476216931	1.43165738259892	0.00157000628002512	0.0468632063207498	0.0408248405585479	485	tags=31%, list=4%, signal=30%	ENSG00000007372/ENSG00000066468/ENSG00000099250/ENSG00000179348/ENSG00000139352/ENSG00000168505/ENSG00000178568/ENSG00000114315/ENSG00000184144/ENSG00000182968/ENSG00000256463/ENSG00000197921/ENSG00000185008
BP	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	418	0.708242273682773	1.17627769636764	0.0015999968000064	0.047534177232115	0.0414093562719719	1244	tags=17%, list=11%, signal=15%	ENSG00000044524/ENSG00000068078/ENSG00000161638/ENSG00000115461/ENSG00000148082/ENSG00000066468/ENSG00000099250/ENSG00000120833/ENSG00000178568/ENSG00000070193/ENSG00000136158/ENSG00000107104/ENSG00000196159/ENSG00000077264/ENSG00000196562/ENSG00000151388/ENSG00000011201/ENSG00000106538/ENSG00000064300/ENSG00000147010/ENSG00000198719/ENSG00000129946/ENSG00000151892/ENSG00000146648/ENSG00000182621/ENSG00000101134/ENSG00000182580/ENSG00000140538/ENSG00000112715/ENSG00000156140/ENSG00000137801/ENSG00000125848/ENSG00000135333/ENSG00000125266/ENSG00000145431/ENSG00000138080/ENSG00000149212/ENSG00000037280/ENSG00000148053/ENSG00000186635/ENSG00000116106/ENSG00000005882/ENSG00000087245/ENSG00000133216/ENSG00000065675/ENSG00000114573/ENSG00000127418/ENSG00000156299/ENSG00000160691/ENSG00000163659/ENSG00000124160/ENSG00000063660/ENSG00000141753/ENSG00000113721/ENSG00000142627/ENSG00000265972/ENSG00000167601/ENSG00000177706/ENSG00000150938/ENSG00000169083/ENSG00000185344/ENSG00000103034/ENSG00000160410/ENSG00000168610/ENSG00000146830/ENSG00000184349/ENSG00000102678/ENSG00000157168/ENSG00000185386
BP	GO:0007519	skeletal muscle tissue development	76	0.820826053110805	1.35364687446983	0.00161599676800646	0.0476356825064128	0.041497782501511	380	tags=12%, list=3%, signal=12%	ENSG00000145794/ENSG00000196092/ENSG00000009709/ENSG00000196218/ENSG00000109132/ENSG00000128573/ENSG00000064309/ENSG00000198719/ENSG00000185551
BP	GO:0050770	regulation of axonogenesis	116	0.788690122946555	1.3026472929794	0.0016259967480065	0.0476356825064128	0.041497782501511	1195	tags=30%, list=10%, signal=27%	ENSG00000099250/ENSG00000167178/ENSG00000130558/ENSG00000184144/ENSG00000163623/ENSG00000154764/ENSG00000064300/ENSG00000221866/ENSG00000179242/ENSG00000178235/ENSG00000182580/ENSG00000140538/ENSG00000112715/ENSG00000065320/ENSG00000185008/ENSG00000186868/ENSG00000135333/ENSG00000198910/ENSG00000169783/ENSG00000115993/ENSG00000148053/ENSG00000143320/ENSG00000116106/ENSG00000162490/ENSG00000133216/ENSG00000145147/ENSG00000156299/ENSG00000108379/ENSG00000181754/ENSG00000100503/ENSG00000115414/ENSG00000083290/ENSG00000277586/ENSG00000169554/ENSG00000184349
BP	GO:0072089	stem cell proliferation	75	0.821669687837293	1.35499416705625	0.0016259967480065	0.0476356825064128	0.041497782501511	863	tags=19%, list=7%, signal=17%	ENSG00000085563/ENSG00000007372/ENSG00000066468/ENSG00000085276/ENSG00000188906/ENSG00000139352/ENSG00000172201/ENSG00000077942/ENSG00000112715/ENSG00000049130/ENSG00000145423/ENSG00000123307/ENSG00000132688/ENSG00000108379
BP	GO:0003013	circulatory system process	227	0.742392498248856	1.22969507393791	0.00165599668800662	0.0480811458468407	0.0418858474948275	1438	tags=21%, list=12%, signal=19%	ENSG00000018625/ENSG00000096696/ENSG00000196218/ENSG00000021826/ENSG00000163273/ENSG00000176842/ENSG00000152661/ENSG00000171385/ENSG00000148834/ENSG00000130528/ENSG00000183023/ENSG00000134755/ENSG00000103647/ENSG00000198719/ENSG00000006283/ENSG00000146648/ENSG00000185551/ENSG00000100604/ENSG00000173706/ENSG00000180176/ENSG00000185532/ENSG00000118432/ENSG00000048740/ENSG00000164983/ENSG00000173482/ENSG00000046604/ENSG00000144596/ENSG00000102032/ENSG00000166257/ENSG00000145147/ENSG00000113448/ENSG00000104490/ENSG00000158769/ENSG00000148408/ENSG00000169083/ENSG00000117298/ENSG00000084073/ENSG00000198648/ENSG00000196839/ENSG00000096433/ENSG00000007402/ENSG00000099139/ENSG00000140463/ENSG00000105605/ENSG00000186951/ENSG00000130529/ENSG00000182220/ENSG00000186642
BP	GO:0021537	telencephalon development	175	0.759068944696393	1.25585290304153	0.00165999668000664	0.0480811458468407	0.0418858474948275	1330	tags=23%, list=11%, signal=21%	ENSG00000196092/ENSG00000091136/ENSG00000007372/ENSG00000099250/ENSG00000188906/ENSG00000139352/ENSG00000178568/ENSG00000128573/ENSG00000172201/ENSG00000114315/ENSG00000184144/ENSG00000064309/ENSG00000196159/ENSG00000256463/ENSG00000183023/ENSG00000197921/ENSG00000146648/ENSG00000221866/ENSG00000182621/ENSG00000077092/ENSG00000182580/ENSG00000171956/ENSG00000180176/ENSG00000185008/ENSG00000174469/ENSG00000148053/ENSG00000110436/ENSG00000133216/ENSG00000198121/ENSG00000145147/ENSG00000171094/ENSG00000150764/ENSG00000100503/ENSG00000133961/ENSG00000277586/ENSG00000169554/ENSG00000157168/ENSG00000140463/ENSG00000151012/ENSG00000168389/ENSG00000111783
BP	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	105	0.795134861968526	1.31288097054605	0.00166399667200666	0.0480811458468407	0.0418858474948275	1210	tags=35%, list=10%, signal=32%	ENSG00000150275/ENSG00000161638/ENSG00000170017/ENSG00000118946/ENSG00000136099/ENSG00000156687/ENSG00000196159/ENSG00000185985/ENSG00000134755/ENSG00000253953/ENSG00000139182/ENSG00000148600/ENSG00000179242/ENSG00000158258/ENSG00000178235/ENSG00000137764/ENSG00000185008/ENSG00000125848/ENSG00000184226/ENSG00000173482/ENSG00000253305/ENSG00000112852/ENSG00000125966/ENSG00000112139/ENSG00000046604/ENSG00000197410/ENSG00000162706/ENSG00000127418/ENSG00000248383/ENSG00000179915/ENSG00000181754/ENSG00000177707/ENSG00000110400/ENSG00000218336/ENSG00000196358/ENSG00000184349/ENSG00000128594
BP	GO:0070296	sarcoplasmic reticulum calcium ion transport	21	0.92067817166829	1.51483575345339	0.00167300806850718	0.04812179571597	0.0419212595922109	278	tags=24%, list=2%, signal=23%	ENSG00000018625/ENSG00000196218/ENSG00000148834/ENSG00000130528/ENSG00000183023
BP	GO:0019932	second-messenger-mediated signaling	151	0.768786883139159	1.27112202909837	0.00168399663200674	0.048218690892935	0.0420056697395536	1230	tags=22%, list=10%, signal=20%	ENSG00000018625/ENSG00000112414/ENSG00000188906/ENSG00000163273/ENSG00000173376/ENSG00000091428/ENSG00000148834/ENSG00000130528/ENSG00000108551/ENSG00000127955/ENSG00000183023/ENSG00000176406/ENSG00000146648/ENSG00000100604/ENSG00000112715/ENSG00000121281/ENSG00000185532/ENSG00000137801/ENSG00000186868/ENSG00000176170/ENSG00000005882/ENSG00000198121/ENSG00000113448/ENSG00000104490/ENSG00000244165/ENSG00000173175/ENSG00000154118/ENSG00000084073/ENSG00000103942/ENSG00000196839/ENSG00000096433/ENSG00000157168/ENSG00000213722
BP	GO:0008285	negative regulation of cell proliferation	381	0.712540908741644	1.18296658564506	0.00172799654400691	0.0490917573763399	0.042766240831042	1396	tags=19%, list=12%, signal=18%	ENSG00000162998/ENSG00000115461/ENSG00000169071/ENSG00000007372/ENSG00000066468/ENSG00000138136/ENSG00000109132/ENSG00000179348/ENSG00000204389/ENSG00000163273/ENSG00000152661/ENSG00000178568/ENSG00000070193/ENSG00000010278/ENSG00000114315/ENSG00000136158/ENSG00000060656/ENSG00000008196/ENSG00000138696/ENSG00000103175/ENSG00000168918/ENSG00000163132/ENSG00000064300/ENSG00000198719/ENSG00000082482/ENSG00000184347/ENSG00000120149/ENSG00000204388/ENSG00000185551/ENSG00000173404/ENSG00000077942/ENSG00000077092/ENSG00000185532/ENSG00000171951/ENSG00000137801/ENSG00000181790/ENSG00000113140/ENSG00000124762/ENSG00000125266/ENSG00000109906/ENSG00000162493/ENSG00000123131/ENSG00000173482/ENSG00000122779/ENSG00000109819/ENSG00000119138/ENSG00000145423/ENSG00000127418/ENSG00000180616/ENSG00000114200/ENSG00000084093/ENSG00000143499/ENSG00000165795/ENSG00000146072/ENSG00000261150/ENSG00000164938/ENSG00000151208/ENSG00000169083/ENSG00000103034/ENSG00000168610/ENSG00000080503/ENSG00000035862/ENSG00000143995/ENSG00000172059/ENSG00000148400/ENSG00000008083/ENSG00000185386/ENSG00000090612/ENSG00000121210/ENSG00000081181/ENSG00000184481/ENSG00000163913/ENSG00000093010/ENSG00000182636
BP	GO:0014033	neural crest cell differentiation	43	0.865791468507261	1.42527287427679	0.00173000346000692	0.0490917573763399	0.042766240831042	473	tags=21%, list=4%, signal=20%	ENSG00000075223/ENSG00000162998/ENSG00000099250/ENSG00000109132/ENSG00000168505/ENSG00000178568/ENSG00000114315/ENSG00000001617/ENSG00000049130
BP	GO:0006835	dicarboxylic acid transport	51	0.851873278346881	1.40306015548745	0.00174399651200698	0.0492679014641971	0.042919688596713	818	tags=27%, list=7%, signal=26%	ENSG00000018625/ENSG00000105143/ENSG00000132872/ENSG00000005379/ENSG00000081479/ENSG00000079215/ENSG00000164082/ENSG00000148053/ENSG00000067715/ENSG00000110436/ENSG00000139220/ENSG00000004864/ENSG00000079841/ENSG00000132639
BP	GO:1903391	regulation of adherens junction organization	52	0.849662185774236	1.3995325398389	0.00177199645600709	0.0498364158827238	0.0434149494274111	492	tags=15%, list=4%, signal=15%	ENSG00000044524/ENSG00000157227/ENSG00000099250/ENSG00000076826/ENSG00000064042/ENSG00000141376/ENSG00000112715/ENSG00000137801
